1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01 1.200000000000000000e+01 1.300000000000000000e+01 1.400000000000000000e+01 1.500000000000000000e+01 1.600000000000000000e+01 1.700000000000000000e+01 1.800000000000000000e+01 1.900000000000000000e+01 2.000000000000000000e+01 2.100000000000000000e+01 2.200000000000000000e+01 2.300000000000000000e+01 2.400000000000000000e+01 2.500000000000000000e+01 2.600000000000000000e+01 2.700000000000000000e+01 2.800000000000000000e+01
1.151772600000000146e+00 1.072160239999999876e+00 1.036727879999999935e+00 1.109359800000000007e+00 1.001207159999999874e+00 1.926778159999999573e+00 1.143643479999999935e+00 1.079935919999999827e+00 9.749642399999997044e-01 1.022678639999999639e+00 9.544647199999999332e-01 1.005890240000000047e+00 1.148680000000000367e+00 1.046889280000000033e+00 1.090185680000000046e+00 1.077685233846153556e+00 1.047927864615385340e+00 9.845053353846154875e-01 1.157269086153845716e+00 1.117173596923077161e+00 1.195127067692307143e+00 1.209284618461538008e+00 1.166980129230768881e+00 1.894379599999999941e+00 1.338084990769232263e+00 1.716550821538461280e+00 1.421183292307692358e+00 1.576363403076922465e+00
